MillÇsime,Code rÇgion,Code EPCI,NOM EPCI,Code INSEE,Nom Commune,Code IRIS,IRIS,Numero,Lettre,Rue,Code CatÇgorie,Secteur d'activitÇ,Code_N1,LibellÇ_N1,Code_N2,LibellÇ_N2,Nombre de PDL,DonnÇes de consommation (MWh),donnÇes corrigÇes du climat,EPCI/EPT,LibellÇ de l'EPCI/EPT,Nature d'EPCI
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062103,Monnaie 3,R,,RUE ANDRE MAZET,PRO,Tertiaire,,,,,2,"57,76965","61,9459514526514",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103706,Saint-Vincent de Paul 6,25,,RUE SAINT VINCENT DE PAUL,PRO,Tertiaire,,,,,1,"57,75897","61,9344993707795",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062303,Notre Dame des Champs 3,11,B,RUE JULES CHAPLAIN,PRO,Tertiaire,,,,,1,"57,75682","61,9321939423127",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072504,Saint-Thomas d'Aquin 4,R,,BOULEVARD SAINT GERMAIN,PRO,Tertiaire,,,,,5,"57,75575","61,9310465895409",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187105,Goutte d'Or 5,6,,RUE MYRHA,PRO,Tertiaire,,,,,2,"57,75521","61,9304675516935",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020502,Gaillon 2,20,,RUE DANIELLE CASANOVA,PRO,Tertiaire,,,,,3,"57,75148","61,9264679013768",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124801,Quinze Vingts 1,17,,RUE CHALIGNY,PRO,Tertiaire,,,,,2,"57,75139","61,9263713950688",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197604,Combat 4,77,,RUE REBEVAL,PRO,Tertiaire,,,,,1,"57,74883","61,923626326755",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197605,Combat 5,47,,RUE DE BELLEVILLE,PRO,Tertiaire,,,,,2,"57,73908","61,9131714767314",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145511,Petit Montrouge 11,67,,AVENUE DU GENERAL LECLERC,PRO,Tertiaire,,,,,2,"57,73835","61,912388703345",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124577,Bois de Vincennes 1,2,,ROUTE DU CHAMP DE MANOEUVRES,PRO,Tertiaire,,,,,1,"57,73279","61,9064267581008",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166407,Chaillot 7,11,,AVENUE DE LA GRANDE ARMEE,PRO,Tertiaire,,,,,3,"57,7117","61,8838121132806",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75103,PARIS 3E  ARRONDISSEMENT,751030901,Arts et Metiers 1,37,,BOULEVARD SAINT MARTIN,PRO,Tertiaire,,,,,1,"57,70264","61,8740971449511",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176707,Batignolles 7,5,,RUE DE CHEROY,PRO,Tertiaire,,,,,1,"57,6958","61,8667626655499",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187002,Clignancourt 2,2,,RUE D ORSEL,PRO,Tertiaire,,,,,1,"57,69407","61,8649075998534",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75103,PARIS 3E  ARRONDISSEMENT,751031001,Enfants Rouges 1,,,Somme des donnÇes secrÇtisÇes IRIS (Enfants Rouges 1),PRO,Tertiaire,,,,,7,"57,68731","61,8576589038371",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093501,Faubourg Montmartre 1,11,,RUE DE MONTYON,PRO,Tertiaire,,,,,3,"57,67609","61,8456277841177",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093308,Saint-Georges 8,R,,RUE PIERRE FONTAINE,PRO,Tertiaire,,,,,7,"57,67541","61,8448986253468",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751156016,Javel 16,,,Somme des donnÇes secrÇtisÇes IRIS (Javel 16),PRO,Tertiaire,,,,,5,"57,67465","61,8440836831911",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166219,Muette 19,21,,RUE PETRARQUE,PRO,Tertiaire,,,,,1,"57,66863","61,8376284834843",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187012,Clignancourt 12,R,,RUE FRANCOEUR,PRO,Tertiaire,,,,,6,"57,66474","61,833457266398",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114107,Folie Mericourt 7,27,,BOULEVARD JULES FERRY,PRO,Tertiaire,,,,,1,"57,65659","61,8247180840706",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145307,Montparnasse 7,94,,BOULEVARD DU MONTPARNASSE,PRO,Tertiaire,,,,,2,"57,64201","61,8090840621892",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197301,Villette 1,61,,RUE ARMAND CARREL,PRO,Tertiaire,,,,,1,"57,64085","61,8078402031095",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083106,Madeleine 6,12,,RUE DE CASTELLANE,PRO,Tertiaire,,,,,4,"57,61224","61,7771619201173",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093305,Saint-Georges 5,R,,RUE D ATHENES,PRO,Tertiaire,,,,,5,"57,60497","61,7693663550228",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093304,Saint-Georges 4,7,,PLACE BLANCHE,PRO,Tertiaire,,,,,1,"57,58909","61,7523383531383",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051701,Saint-Victor 1,8,B,RUE CUVIER,PRO,Tertiaire,,,,,1,"57,589","61,7522418468303",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114107,Folie Mericourt 7,3,,AVENUE DE LA REPUBLIQUE,PRO,Tertiaire,,,,,1,"57,58878","61,7520059425221",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093504,Faubourg Montmartre 4,R,,RUE DE PROVENCE,PRO,Tertiaire,,,,,4,"57,58799","61,7511588315971",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751104005,Hopital Saint-Louis 5,R,,RUE DE SAMBRE ET MEUSE,PRO,Tertiaire,,,,,8,"57,5722","61,7342273360205",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041501,Arsenal 1,6,,BOULEVARD HENRI IV,PRO,Tertiaire,,,,,1,"57,57192","61,7339270941737",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135102,Maison Blanche 2,11,,RUE DES MALMAISONS,PRO,Tertiaire,,,,,1,"57,57077","61,7326939580171",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124502,Bel Air 2,271,,AVENUE DAUMESNIL,PRO,Tertiaire,,,,,2,"57,55798","61,7189793393708",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751186920,Grandes Carrieres 20,112,,RUE CHAMPIONNET,PRO,Tertiaire,,,,,1,"57,54859","61,7089105145789",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051704,Saint-Victor 4,23,,RUE DU CARDINAL LEMOINE,PRO,Tertiaire,,,,,1,"57,5453","61,7053826728786",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020702,Mail 2,R,,RUE D ARGOUT,PRO,Tertiaire,,,,,4,"57,52687","61,6856203256033",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751104003,Hopital Saint-Louis 3,R,,RUE SAINT MAUR,PRO,Tertiaire,,,,,3,"57,52248","61,6809129623619",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207911,Pere Lachaise 11,38,,RUE BOYER,PRO,Tertiaire,,,,,1,"57,51093","61,6685279861802",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176802,Epinettes 2,34,,RUE DES MOINES,PRO,Tertiaire,,,,,1,"57,50391","61,6610004941632",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114204,Saint-Ambroise 4,R,,AVENUE PARMENTIER,PRO,Tertiaire,,,,,4,"57,49283","61,6491194953672",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155705,Saint-Lambert 5,58,,RUE DE DANTZIG,PRO,Tertiaire,,,,,1,"57,48563","61,6413989907344",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041403,Saint-Gervais 3,16,,RUE DES ECOUFFES,PRO,Tertiaire,,,,,1,"57,48003","61,6353941537978",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020701,Mail 1,R,,RUE ETIENNE MARCEL,PRO,Tertiaire,,,,,4,"57,4738","61,6287137727059",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166304,Porte Dauphine 4,23,B,RUE DUFRENOY,PRO,Tertiaire,,,,,1,"57,45596","61,6095840778935",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75103,PARIS 3E  ARRONDISSEMENT,751031001,Enfants Rouges 1,R,,RUE CHARLES FRANCOIS DUPUIS,PRO,Tertiaire,,,,,4,"57,45369","61,6071499743496",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041302,Saint-Merri 2,R,,RUE DU CLOITRE SAINT MERRI,PRO,Tertiaire,,,,,6,"57,45317","61,6065923823483",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145308,Montparnasse 8,210,,BOULEVARD RASPAIL,PRO,Tertiaire,,,,,1,"57,44578","61,5986681421766",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751104002,Hopital Saint-Louis 2,R,,RUE SAINTE MARTHE,PRO,Tertiaire,,,,,5,"57,44156","61,594143068628",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020502,Gaillon 2,8,,RUE DES CAPUCINES,PRO,Tertiaire,,,,,5,"57,43627","61,5884706423075",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103707,Saint-Vincent de Paul 7,208,,RUE DU FAUBOURG SAINT DENIS,PRO,Tertiaire,,,,,1,"57,43511","61,5872267832278",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176801,Epinettes 1,,,Somme des donnÇes secrÇtisÇes IRIS (Epinettes 1),PRO,Tertiaire,,,,,6,"57,42601","61,5774689232058",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197312,Villette 12,132,,RUE DE CRIMEE,PRO,Tertiaire,,,,,1,"57,42023","61,5712710736534",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072604,Invalides 4,20,,RUE DE BELLECHASSE,PRO,Tertiaire,,,,,2,"57,41363","61,5641939444066",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072805,Gros Caillou 5,131,,RUE SAINT DOMINIQUE,PRO,Tertiaire,,,,,1,"57,41358","61,5641403297911",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187104,Goutte d'Or 4,R,,RUE SAINT LUC,PRO,Tertiaire,,,,,3,"57,40605","61,556065968696",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124601,Picpus 1,59,,AVENUE DU GENERAL MICHEL BIZOT,PRO,Tertiaire,,,,,2,"57,40401","61,5538784923834",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114202,Saint-Ambroise 2,3,,CITE JOLY,PRO,Tertiaire,,,,,1,"57,3983","61,5477557032927",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197508,Amerique 8,6,,RUE ARTHUR ROZIER,PRO,Tertiaire,,,,,6,"57,39741","61,5468013631367",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114320,Roquette 20,69,,RUE DE LA FOLIE REGNAULT,PRO,Tertiaire,,,,,1,"57,38042","61,5285831167879",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155805,Necker 5,25,,RUE PLUMET,PRO,Tertiaire,,,,,1,"57,37187","61,5194150175365",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145622,Plaisance 22,89,,RUE DAGUERRE,PRO,Tertiaire,,,,,1,"57,36689","61,5140750018322",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114310,Roquette 10,1,,RUE DES TAILLANDIERS,PRO,Tertiaire,,,,,1,"57,35905","61,5056682301209",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010402,Place Vendome 2,11,,RUE DU MARCHE SAINT HONORE,PRO,Tertiaire,,,,,3,"57,35787","61,504402925195",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197316,Villette 16,26,,RUE MATHIS,PRO,Tertiaire,,,,,1,"57,34017","61,4854233513061",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124624,Picpus 24,,,Somme des donnÇes secrÇtisÇes IRIS (Picpus 24),PRO,Tertiaire,,,,,4,"57,34012","61,4853697366906",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010204,Les Halles 4,17,,RUE PIERRE LESCOT,PRO,Tertiaire,,,,,2,"57,33924","61,4844261194577",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166403,Chaillot 3,75,,AVENUE KLEBER,PRO,Tertiaire,,,,,2,"57,33817","61,4832787666859",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166119,Auteuil 19,1,,RUE BOSIO,PRO,Tertiaire,,,,,1,"57,33773","61,4828069580694",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166102,Auteuil 2,1,,RUE AUGUSTE MAQUET,PRO,Tertiaire,,,,,1,"57,33494","61,4798152625242",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114304,Roquette 4,11,,RUE GERBIER,PRO,Tertiaire,,,,,1,"57,32672","61,4710010197351",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114311,Roquette 11,R,,RUE DE CHARONNE,PRO,Tertiaire,,,,,6,"57,32423","61,468331011883",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072801,Gros Caillou 1,19,,AVENUE DE LA MOTTE PICQUET,PRO,Tertiaire,,,,,2,"57,32416","61,4682559514213",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145622,Plaisance 22,79,,RUE DAGUERRE,PRO,Tertiaire,,,,,1,"57,31553","61,459002068785",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197511,Amerique 11,20,,RUE DE L INSPECTEUR ALLES,PRO,Tertiaire,,,,,1,"57,313","61,4562891692404",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103908,Porte Saint-Martin 8,R,,QUAI DE VALMY,PRO,Tertiaire,,,,,3,"57,3075","61,4503915615348",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207907,Pere Lachaise 7,42,,RUE DE MENILMONTANT,PRO,Tertiaire,,,,,3,"57,29811","61,4403227367429",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176703,Batignolles 3,34,,RUE LA CONDAMINE,PRO,Tertiaire,,,,,1,"57,29441","61,4363552551955",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072601,Invalides 1,21,,RUE BARBET DE JOUY,PRO,Tertiaire,,,,,3,"57,29338","61,4352507941161",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155708,Saint-Lambert 8,R,,BOULEVARD VICTOR,PRO,Tertiaire,,,,,4,"57,29008","61,4317122294928",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103803,Porte Saint-Denis 3,27,,RUE D ENGHIEN,PRO,Tertiaire,,,,,1,"57,28846","61,4299751159504",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051908,Val de Grace 8,80,,RUE MOUFFETARD,PRO,Tertiaire,,,,,1,"57,28005","61,4209571376224",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176511,Ternes 11,30,B,AVENUE NIEL,PRO,Tertiaire,,,,,1,"57,2642","61,4039613045072",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166202,Muette 2,41,,AVENUE MOZART,PRO,Tertiaire,,,,,1,"57,26225","61,4018703345024",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75102,PARIS 2E  ARRONDISSEMENT,751020805,Bonne Nouvelle 5,R,,RUE THOREL,PRO,Tertiaire,,,,,2,"57,25928","61,3986856263414",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176504,Ternes 4,46,,RUE BRUNEL,PRO,Tertiaire,,,,,1,"57,25735","61,3966161021829",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75103,PARIS 3E  ARRONDISSEMENT,751031003,Enfants Rouges 3,150,,RUE DU TEMPLE,PRO,Tertiaire,,,,,5,"57,25173","61,3905898194001",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010101,Saint-Germain l'Auxerrois 1,7,,R LAVANDIERES SAINTE OPPORTUNE,PRO,Tertiaire,,,,,2,"57,24677","61,385271249542",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072804,Gros Caillou 4,2,,RUE DE LA COMETE,PRO,Tertiaire,,,,,1,"57,24043","61,3784729162959",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145610,Plaisance 10,R,,RUE D ALESIA,PRO,Tertiaire,,,,,2,"57,24041","61,3784514704497",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187011,Clignancourt 11,R,,RUE RAMEY,PRO,Tertiaire,,,,,3,"57,2359","61,3736154321311",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75109,PARIS 9E  ARRONDISSEMENT,751093308,Saint-Georges 8,55,,BOULEVARD DE CLICHY,PRO,Tertiaire,,,,,1,"57,2354","61,373079285976",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010201,Les Halles 1,9,,RUE DES PRECHEURS,PRO,Tertiaire,,,,,1,"57,23451","61,37212494582",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145406,Parc de Montsouris 6,3,,BOULEVARD SAINT JACQUES,PRO,Tertiaire,,,,,1,"57,22865","61,3658413128828",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103905,Porte Saint-Martin 5,19,,RUE RENE BOULANGER,PRO,Tertiaire,,,,,1,"57,22634","61,3633643176465",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124802,Quinze Vingts 2,28,,BOULEVARD DIDEROT,PRO,Tertiaire,,,,,1,"57,21877","61,3552470648589",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124703,Bercy 3,240,,RUE DE CHARENTON,PRO,Tertiaire,,,,,2,"57,21279","61,3488347568445",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062307,Notre Dame des Champs 7,132,,RUE DE RENNES,PRO,Tertiaire,,,,,2,"57,20807","61,3437735371408",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75105,PARIS 5E  ARRONDISSEMENT,751051902,Val de Grace 2,R,,BOULEVARD DE PORT ROYAL,PRO,Tertiaire,,,,,3,"57,20743","61,3430872700623",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041302,Saint-Merri 2,10,,RUE SIMON LE FRANC,PRO,Tertiaire,,,,,1,"57,20243","61,3377258085118",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751103908,Porte Saint-Martin 8,35,,RUE DES VINAIGRIERS,PRO,Tertiaire,,,,,2,"57,1987","61,3337261581951",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072506,Saint-Thomas d'Aquin 6,5,,QUAI VOLTAIRE,PRO,Tertiaire,,,,,3,"57,19506","61,3298230141863",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176613,Plaine Monceau 13,111,,AVENUE DE VILLIERS,PRO,Tertiaire,,,,,2,"57,19207","61,326616860179",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75104,PARIS 4E  ARRONDISSEMENT,751041403,Saint-Gervais 3,33,,RUE DES FRANCS BOURGEOIS,PRO,Tertiaire,,,,,1,"57,18976","61,3241398649427",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083205,Europe 5,69,,RUE DE ROME,PRO,Tertiaire,,,,,3,"57,18612","61,3202367209339",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751156004,Javel 4,R,,RUE DURANTON,PRO,Tertiaire,,,,,3,"57,18292","61,3168053855415",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751104001,Hopital Saint-Louis 1,R,,RUE DU BUISSON SAINT LOUIS,PRO,Tertiaire,,,,,4,"57,18137","61,3151433324609",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176612,Plaine Monceau 12,116,,BOULEVARD PEREIRE,PRO,Tertiaire,,,,,2,"57,17363","61,3068437899806",217500016,T1-Ville de Paris,EPT
